Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,TP9,TP10,Event Id,Event Date,Event Duration
833.4531250000,75,1970.6409912109,7565.2563476563,6629.3588867188,5375.3847656250,6640.1284179688,5206.5385742188,3691.6667480469,460.6410217285,44.3589668274,4318.4614257813,277.4358825684,2000.1281738281,6683.0771484375,269.6153869629,5079.1025390625,64.7435836792,,,
833.4609375000,75,4296.0258789063,4090.5129394531,4428.4614257813,809.1025390625,2585.7692871094,3552.6923828125,2381.6667480469,4347.6923828125,1133.4615478516,1303.8461914063,1435.2563476563,5804.8715820313,1893.9743652344,4942.1796875000,4335.0000000000,3289.8718261719,,,
833.4687500000,75,8388.3330078125,263.0769042969,5136.5385742188,5147.9487304688,7833.0771484375,3415.5129394531,5980.0000000000,5606.0258789063,470.3846130371,807.4359130859,1863.8461914063,2988.9743652344,6350.8974609375,1255.7691650391,6797.5639648438,6191.9228515625,,,
833.4765625000,75,7887.4360351563,1041.7949218750,5149.6152343750,2144.1025390625,6289.2309570313,600.7692260742,6487.1796875000,2013.0769042969,2528.2050781250,2771.0256347656,8129.6152343750,2265.6411132813,7546.5385742188,8299.2304687500,2242.5642089844,2128.3332519531,,,
833.4843750000,75,3010.5129394531,1637.4359130859,6550.5126953125,3.0769140720,5588.2050781250,6771.5385742188,4735.5126953125,1973.7178955078,6548.0771484375,4115.5126953125,7200.3847656250,8000.6411132813,3614.7436523438,6737.0512695313,6201.2822265625,2936.5385742188,,,
833.4921875000,75,602.8204956055,6739.7436523438,1788.0769042969,5983.9741210938,771.2820434570,2323.5898437500,2203.8461914063,1559.1025390625,253.9743499756,6261.5385742188,1983.4615478516,6067.5639648438,6816.0258789063,3447.9487304688,5283.9741210938,3784.3588867188,,,
833.5000000000,75,5428.3334960938,3523.0769042969,63.5897331238,7756.6665039063,1386.7949218750,4211.0258789063,6539.1025390625,4731.9228515625,3298.0769042969,2114.4870605469,1843.8461914063,2161.7949218750,4315.6411132813,4941.5385742188,448.2051086426,920.8973999023,,,
833.5078125000,75,5119.4873046875,3324.6154785156,1961.0256347656,4797.9487304688,960.5128173828,4602.1796875000,4834.2309570313,7436.5385742188,1714.2307128906,2033.8461914063,8010.3847656250,7335.2563476563,7954.3588867188,6624.2309570313,5232.8203125000,1293.4615478516,,,
833.5156250000,75,7273.3334960938,7537.6923828125,3421.5385742188,2668.2050781250,264.3589782715,8172.4360351563,2861.5385742188,8247.1796875000,4337.3076171875,6966.4101562500,5937.0512695313,2821.6667480469,7739.8715820313,204.3589630127,828.7179565430,2805.2563476563,,,
833.5234375000,75,3889.7436523438,754.6153564453,2589.6154785156,3073.0769042969,3549.6154785156,6406.2822265625,6093.5898437500,6702.6923828125,8286.4101562500,6780.6411132813,7861.6665039063,889.2307739258,5364.1025390625,675.2564086914,907.4359130859,6057.8203125000,,,
833.5312500000,75,6881.1538085938,802.9487304688,3232.1794433594,6957.9487304688,6408.2050781250,1301.0256347656,1104.2307128906,5532.5639648438,3458.5898437500,3023.9743652344,6381.9228515625,5134.8715820313,5175.7690429688,3432.0512695313,5054.4873046875,6308.7177734375,,,
833.5390625000,75,2728.0769042969,3130.2563476563,4035.6411132813,2511.6667480469,5141.4101562500,7431.2822265625,2819.2307128906,588.2051391602,1953.8461914063,1397.4359130859,738.0769042969,7520.0000000000,6434.4873046875,314.2307739258,7718.4614257813,2881.6667480469,,,
833.5468750000,75,1989.7435302734,6755.8974609375,400.5128173828,7584.2309570313,2006.5384521484,2240.5126953125,3187.0512695313,8215.2568359375,1587.0512695313,7212.9487304688,7712.1796875000,4949.8715820313,1051.5384521484,7761.0258789063,6460.5126953125,4886.2822265625,,,
833.5546875000,75,6784.7436523438,5774.3588867188,3432.3076171875,1960.5128173828,7967.0512695313,8163.2050781250,961.2820434570,6083.2050781250,2016.5384521484,8029.6152343750,5950.2563476563,2184.7436523438,1798.0769042969,7975.1284179688,3073.4614257813,2680.6411132813,,,
833.5625000000,75,6386.5385742188,3928.2050781250,3024.4870605469,2441.1538085938,3862.4357910156,6866.0258789063,6436.2822265625,7529.4873046875,168.3333282471,748.9743652344,1180.2563476563,4483.7177734375,6223.3334960938,5936.0258789063,5401.1538085938,7293.3334960938,,,
833.5703125000,75,6620.6411132813,8386.4101562500,4017.3076171875,1946.5384521484,5665.1284179688,3258.7180175781,731.7948608398,2195.3845214844,2041.6666259766,7300.3847656250,4555.6411132813,6840.0000000000,6708.7177734375,7681.7949218750,7536.1538085938,5352.9487304688,,,
833.5781250000,75,3587.6923828125,4768.9741210938,3505.8974609375,2354.3588867188,5387.8203125000,6546.1538085938,5636.2822265625,5113.0771484375,5613.3334960938,6115.1284179688,2124.6154785156,7287.5639648438,5611.4101562500,1169.3590087891,7963.9746093750,3413.3332519531,,,
833.5859375000,75,707.8204956055,756.5384521484,7538.9746093750,7864.8715820313,3708.2050781250,4914.2309570313,6624.6152343750,5376.9228515625,6993.0771484375,7983.2050781250,2941.7949218750,3350.3845214844,4991.7949218750,7958.2050781250,2115.6411132813,5126.5385742188,,,
833.5937500000,75,2962.8205566406,992.6923217773,6392.8203125000,564.7435913086,6048.9741210938,2293.2050781250,4218.8461914063,1653.5897216797,4518.2050781250,3405.5129394531,6953.4614257813,5874.3588867188,7912.6923828125,1873.9743652344,6971.4101562500,2051.4101562500,,,
833.6015625000,75,4749.6152343750,1359.2307128906,4885.1284179688,3305.8974609375,5139.8715820313,7782.8203125000,6123.8461914063,5444.2309570313,8044.6152343750,7436.5385742188,1091.9230957031,2166.5385742188,6964.2309570313,4275.8974609375,7507.5639648438,7580.6411132813,,,
833.6093750000,75,2435.0000000000,720.8973999023,5878.5898437500,5347.0512695313,7627.0512695313,3583.0769042969,5846.9228515625,5102.8203125000,4378.4614257813,2704.3588867188,5241.9228515625,7593.8461914063,5942.8203125000,7857.9487304688,5651.0258789063,7466.2822265625,,,
833.6171875000,75,6821.1538085938,8302.3076171875,4200.3847656250,4193.5898437500,5570.3847656250,8366.9228515625,212.1794738770,1720.0000000000,2858.7180175781,6577.5639648438,7780.5126953125,6826.2822265625,3624.8718261719,4302.1796875000,5589.1025390625,361.0256347656,,,
833.6250000000,75,3150.0000000000,7199.3588867188,2651.9230957031,7448.8461914063,5084.1025390625,7122.6923828125,26.1538372040,7775.5126953125,3760.5129394531,5936.1538085938,5701.7949218750,3573.2050781250,3248.8461914063,4955.6411132813,8240.2568359375,6954.6152343750,,,
833.6328125000,75,3450.1281738281,4731.6665039063,3279.4870605469,6406.0258789063,3743.8461914063,1353.0769042969,6136.1538085938,8111.9228515625,3607.9487304688,540.8973999023,7953.9746093750,6738.0771484375,4982.5639648438,1726.2821044922,4273.0771484375,7940.8974609375,,,
833.6406250000,75,2396.6667480469,3526.6667480469,7588.0771484375,347.0512695313,2678.5898437500,7152.5639648438,8354.7431640625,6106.1538085938,122.0512695313,2504.2307128906,5972.3076171875,750.2564086914,5179.8715820313,6178.0771484375,3092.8205566406,5963.3334960938,,,
833.6484375000,75,4065.3845214844,6759.4873046875,6923.9741210938,6422.6923828125,847.6923217773,6234.7436523438,5650.6411132813,5270.7690429688,8035.1284179688,7996.0258789063,4616.9228515625,121.1538391113,7243.0771484375,6384.3588867188,975.5128173828,3776.5385742188,,,
833.6562500000,75,5806.0258789063,3774.7436523438,391.0256347656,8144.8715820313,7040.0000000000,5487.3076171875,2445.5126953125,154.4871673584,5933.2050781250,1777.0512695313,5377.0512695313,6217.5639648438,820.3845825195,3128.5898437500,6989.3588867188,3304.8718261719,,,
833.6640625000,75,3766.7949218750,4753.3334960938,3196.9230957031,2620.6411132813,3372.6923828125,3300.5129394531,5247.6923828125,3148.9743652344,3317.3076171875,5501.7949218750,4849.7436523438,5831.9228515625,8316.5380859375,7877.5639648438,1822.6922607422,3761.9230957031,,,
833.6718750000,75,8145.3847656250,660.8973999023,179.1025543213,4812.8203125000,5303.5898437500,938.7179565430,1349.2307128906,7100.3847656250,382.0512695313,2597.3076171875,3027.5642089844,3291.6667480469,4874.6152343750,1896.4102783203,5858.7177734375,6631.2822265625,,,
833.6796875000,75,4748.9741210938,628.7179565430,3839.7436523438,296.6666564941,5916.2822265625,8255.8974609375,5586.9228515625,1019.1025390625,5443.7177734375,140.1281890869,6560.7690429688,2076.6667480469,515.1281738281,2293.4614257813,2741.9230957031,4891.9228515625,,,
833.6875000000,75,1702.9487304688,4574.1025390625,4906.1538085938,1410.3846435547,5591.7949218750,1174.2307128906,7124.4873046875,5808.7177734375,1105.2563476563,7817.8203125000,8281.2822265625,1271.2821044922,1303.5897216797,5672.6923828125,5354.4873046875,2363.7180175781,,,
833.6953125000,75,779.2307739258,7056.9228515625,4932.4360351563,2747.8205566406,5597.8203125000,6776.2822265625,7939.7436523438,4866.7949218750,668.9743652344,4222.9487304688,2627.8205566406,3369.1025390625,5383.4614257813,1622.6922607422,3232.5642089844,2523.9743652344,,,
833.7031250000,75,5279.4873046875,3904.2307128906,1495.3846435547,232.6923065186,373.8461608887,291.5384521484,1846.1538085938,6087.9487304688,1595.6409912109,2308.4614257813,4477.4360351563,1166.1538085938,8341.7949218750,8320.3847656250,8163.4614257813,1796.9230957031,,,
833.7109375000,75,5102.5639648438,1093.9743652344,3584.7436523438,3751.6667480469,3667.1794433594,8040.8974609375,5996.4101562500,3333.5898437500,2622.0512695313,7944.1025390625,4257.1796875000,729.6153564453,6273.2050781250,905.2564086914,5426.4101562500,7386.2822265625,,,
833.7187500000,75,7319.4873046875,4368.3334960938,3268.5898437500,2347.1794433594,2796.9230957031,883.7179565430,7303.2050781250,6078.9741210938,364.7435913086,6001.0258789063,1887.5640869141,1541.5384521484,6967.3076171875,3671.9230957031,112.8205032349,3616.4101562500,,,
833.7265625000,75,1529.2307128906,1414.4871826172,7428.7177734375,3224.1025390625,4153.7177734375,6536.4101562500,5495.1284179688,3021.6667480469,4081.9230957031,4704.3588867188,2428.8461914063,6102.8203125000,1491.2821044922,7341.9228515625,6298.4614257813,644.2307739258,,,
833.7343750000,75,3201.4101562500,5814.7436523438,4416.6665039063,4053.4614257813,7496.1538085938,1697.1794433594,3367.6923828125,1913.0769042969,3163.0769042969,1176.7949218750,4120.8974609375,7407.1796875000,5257.0512695313,4821.7949218750,1614.4871826172,2629.8718261719,,,
833.7421875000,75,8348.9746093750,6005.8974609375,3900.7692871094,7511.1538085938,891.1538085938,1249.4871826172,1794.8718261719,2275.2563476563,1812.5640869141,2482.5642089844,3836.7949218750,6609.8715820313,105.2564010620,6192.4360351563,4419.4873046875,4378.2050781250,,,
