Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
965.0000000000,87,6512.0512695313,7994.4873046875,4857.5639648438,4573.3334960938,4861.6665039063,2475.8974609375,7792.5639648438,5105.3847656250,700.3845825195,7994.2309570313,8368.2050781250,1972.6922607422,7324.1025390625,812.8204956055,837.4359130859,3834.7436523438,,,
965.0078125000,87,3980.2563476563,5131.6665039063,791.2820434570,719.7435913086,6741.4101562500,2526.7949218750,3825.6411132813,4987.6923828125,1259.6153564453,992.9487304688,157.6923065186,3398.5898437500,3701.1538085938,2266.5385742188,4392.1796875000,5192.9487304688,,,
965.0156250000,87,674.3589477539,4389.2309570313,6676.0258789063,744.3589477539,1658.9743652344,2638.4614257813,3816.5385742188,2009.4871826172,4628.0771484375,1735.3846435547,3919.1025390625,2969.8718261719,248.9743499756,2101.6667480469,5014.2309570313,3593.7180175781,,,
965.0234375000,87,4152.0512695313,8373.8457031250,957.6923217773,6300.2563476563,3945.6411132813,5907.8203125000,137.3076782227,2826.2819824219,6287.6923828125,4765.5126953125,506.1538391113,6462.3076171875,4412.6923828125,6489.1025390625,1968.2050781250,2758.5898437500,,,
965.0312500000,87,392.6922912598,7486.0258789063,6708.7177734375,3597.3076171875,6264.4873046875,1100.8974609375,2012.6922607422,2515.6411132813,5458.3334960938,5423.8461914063,5861.9228515625,5632.5639648438,3908.5898437500,6049.3588867188,1456.6666259766,7899.7436523438,,,
965.0390625000,87,5830.3847656250,264.2307739258,7739.8715820313,865.3845825195,1733.5897216797,5029.8715820313,4925.3847656250,8186.6665039063,7597.0512695313,4084.1025390625,1723.4615478516,1154.3590087891,4536.9228515625,3180.2563476563,6573.9741210938,5901.2822265625,,,
965.0468750000,87,4894.2309570313,2936.6667480469,3158.2050781250,3980.0000000000,5638.0771484375,8318.5898437500,1331.4102783203,917.6923217773,334.6153869629,388.2051086426,1197.3077392578,2864.7436523438,2646.6667480469,1843.4615478516,1089.6153564453,1713.0769042969,,,
965.0546875000,87,4690.2563476563,2472.0512695313,1110.1281738281,7117.8203125000,4472.9487304688,2348.7180175781,328.9743652344,2792.9487304688,5132.9487304688,7018.5898437500,6123.3334960938,4632.4360351563,1179.2307128906,4564.6152343750,5873.8461914063,7364.7436523438,,,
965.0625000000,87,7203.2050781250,5512.5639648438,3462.4357910156,3157.1794433594,2952.8205566406,7029.2309570313,5022.8203125000,3320.7692871094,3732.8205566406,7808.3334960938,6839.4873046875,2570.0000000000,4370.3847656250,5062.9487304688,6978.4614257813,7890.1284179688,,,
965.0703125000,87,5300.6411132813,5593.7177734375,2565.3845214844,3052.6923828125,6885.2563476563,3444.1025390625,2622.5642089844,2280.8974609375,387.9486999512,4553.5898437500,4657.4360351563,6229.4873046875,1313.9743652344,1941.6666259766,5023.7177734375,4615.2563476563,,,
965.0781250000,87,6585.0000000000,3240.3845214844,2738.3332519531,5013.4614257813,7036.2822265625,7910.7690429688,326.1538391113,3735.2563476563,7588.5898437500,2859.3588867188,8249.4873046875,433.2051086426,1126.7949218750,7811.1538085938,6334.6152343750,2501.6667480469,,,
965.0859375000,87,1802.3077392578,4749.3588867188,2430.5126953125,5472.6923828125,4114.8715820313,6507.3076171875,1970.5128173828,728.3333129883,113.9743499756,2335.7692871094,6182.1796875000,7612.6923828125,6948.3334960938,420.7692260742,6223.3334960938,3380.8974609375,,,
965.0937500000,87,5673.4614257813,4087.8205566406,7069.6152343750,4721.2822265625,4457.6923828125,4656.0258789063,4847.8203125000,3246.4101562500,2567.8205566406,8379.2304687500,6518.0771484375,576.7948608398,786.2820434570,4444.3588867188,2799.8718261719,2368.0769042969,,,
965.1015625000,87,5185.3847656250,3153.4614257813,3690.5129394531,4671.0258789063,5311.9228515625,6430.7690429688,764.1025390625,573.0769042969,175.8974304199,1549.1025390625,85.1281967163,2612.5642089844,1154.1025390625,1534.1025390625,3574.8718261719,4381.2822265625,,,
965.1093750000,87,5292.1796875000,245.1281890869,5313.4614257813,5454.1025390625,983.9743652344,6422.4360351563,2520.6411132813,4408.5898437500,7561.7949218750,6961.0258789063,1622.0512695313,3999.4870605469,265.3846130371,6449.3588867188,5743.4614257813,7594.4873046875,,,
965.1171875000,87,3887.9487304688,6245.5126953125,3443.9743652344,4513.4614257813,230.3846130371,7948.5898437500,3619.4870605469,711.4102783203,2825.8974609375,2870.7692871094,1403.4615478516,7134.6152343750,2253.4614257813,2047.3077392578,3812.1794433594,5719.2309570313,,,
965.1250000000,87,1013.0769042969,7550.3847656250,2348.7180175781,1854.1025390625,6173.8461914063,6117.4360351563,3966.6667480469,7279.1025390625,8068.4614257813,4396.0258789063,5690.2563476563,7350.2563476563,5455.1284179688,3276.5385742188,3520.5129394531,2114.6154785156,,,
965.1328125000,87,7818.5898437500,6597.1796875000,4969.2309570313,932.4359130859,292.0512695313,4293.7177734375,1421.7949218750,1591.5384521484,6740.1284179688,7155.8974609375,6941.9228515625,4029.2307128906,4053.2050781250,7262.4360351563,411.0256347656,5976.2822265625,,,
965.1406250000,87,2178.5898437500,1214.2307128906,4601.4101562500,7265.3847656250,1260.8974609375,288.4615173340,4674.6152343750,7006.9228515625,2645.6411132813,1019.7435913086,3381.4101562500,5199.3588867188,5207.9487304688,960.1281738281,4108.2050781250,3389.8718261719,,,
965.1484375000,87,6983.8461914063,7511.5385742188,2210.8974609375,8160.7690429688,7721.9228515625,464.1025695801,5350.2563476563,7400.7690429688,6454.6152343750,3165.7692871094,7558.4614257813,3262.6923828125,8275.1279296875,5098.0771484375,4517.0512695313,547.0512695313,,,
965.1562500000,87,7410.6411132813,7545.0000000000,6643.8461914063,8357.9482421875,5406.9228515625,2261.6667480469,4020.0000000000,7495.5126953125,2117.1794433594,2637.5642089844,277.5640869141,371.0256347656,7569.1025390625,1811.5384521484,7547.9487304688,1084.6153564453,,,
965.1640625000,87,1430.5128173828,7521.9228515625,3978.0769042969,1369.7435302734,3622.5642089844,3284.3588867188,4405.1284179688,7711.5385742188,1913.9743652344,2027.4359130859,2593.5898437500,5322.6923828125,3879.8718261719,4851.0258789063,1493.0769042969,1820.8974609375,,,
965.1718750000,87,6062.5639648438,4728.4614257813,2745.2563476563,8372.3076171875,5465.0000000000,3851.2819824219,8282.8203125000,5363.3334960938,5619.6152343750,4213.2050781250,550.8973999023,6686.7949218750,7744.6152343750,6031.6665039063,1560.8974609375,3766.6667480469,,,
965.1796875000,87,7189.4873046875,3265.0000000000,6556.5385742188,5791.9228515625,4638.4614257813,480.6410217285,6833.4614257813,5211.0258789063,5348.9741210938,6346.9228515625,4580.6411132813,7905.6411132813,536.7948608398,1862.5640869141,7286.2822265625,660.5128173828,,,
965.1875000000,87,426.5384521484,5799.8715820313,4351.5385742188,6394.1025390625,5721.0258789063,6052.4360351563,6079.2309570313,2849.2307128906,5784.1025390625,5265.3847656250,7604.3588867188,4981.2822265625,4991.0258789063,3942.4357910156,8087.1796875000,1942.8205566406,,,
965.1953125000,87,2674.3588867188,8400.3847656250,2614.3588867188,4949.1025390625,5061.5385742188,1985.0000000000,749.8717651367,295.8974304199,1387.4359130859,4630.7690429688,1791.5384521484,7197.1796875000,2103.8461914063,564.3589477539,6087.5639648438,4948.3334960938,,,
965.2031250000,87,6383.4614257813,2657.6923828125,3485.0000000000,5567.3076171875,6426.7949218750,2507.0512695313,6900.1284179688,7149.4873046875,8047.4360351563,350.3846130371,1921.5384521484,6735.1284179688,7555.2563476563,6008.7177734375,5597.5639648438,5627.4360351563,,,
965.2109375000,87,998.4615478516,3221.0256347656,1658.0769042969,2675.7692871094,1941.6666259766,1629.3590087891,13.0769138336,4551.2822265625,2162.4357910156,8393.8457031250,2614.8718261719,5463.0771484375,1579.6153564453,2459.3588867188,7679.6152343750,349.7435913086,,,
965.2187500000,87,2372.5642089844,5967.5639648438,3671.9230957031,5507.5639648438,6963.7177734375,8080.8974609375,6947.5639648438,7033.3334960938,7806.0258789063,6079.6152343750,5685.6411132813,3665.7692871094,2257.6923828125,6308.7177734375,7065.5126953125,5395.0000000000,,,
965.2265625000,87,8372.1796875000,4021.9230957031,6620.8974609375,1742.1794433594,8134.8715820313,2972.4357910156,6215.3847656250,3224.8718261719,4064.6154785156,2301.4101562500,6916.1538085938,746.1538085938,6658.8461914063,2725.1281738281,6467.4360351563,4255.7690429688,,,
965.2343750000,87,2415.3845214844,3122.8205566406,4836.6665039063,6029.6152343750,7448.3334960938,5276.7949218750,760.3845825195,6205.2563476563,2367.1794433594,1802.9487304688,6214.6152343750,5554.8715820313,3436.6667480469,3828.0769042969,1591.4102783203,5717.0512695313,,,
965.2421875000,87,4867.4360351563,7330.6411132813,8314.4873046875,706.9230957031,6095.3847656250,4815.8974609375,8232.1796875000,664.8717651367,8206.0253906250,2010.0000000000,7681.7949218750,8230.1279296875,221.7948608398,6892.8203125000,1487.6922607422,3098.0769042969,,,
965.2500000000,87,6058.8461914063,4895.8974609375,7436.7949218750,8084.4873046875,1871.5384521484,686.9230957031,8214.3593750000,3851.1538085938,441.9230651855,5655.3847656250,7574.4873046875,6101.1538085938,738.3333129883,3927.5642089844,6635.7690429688,5229.7436523438,,,
965.2578125000,87,4081.6667480469,6443.0771484375,2484.4870605469,6011.0258789063,3999.6154785156,3927.5642089844,6085.6411132813,1671.9230957031,1394.8718261719,3365.7692871094,6065.1284179688,8085.1284179688,4120.6411132813,8004.4873046875,7281.2822265625,1138.7178955078,,,
965.2656250000,87,683.0769042969,5237.5639648438,3409.8718261719,1102.6922607422,7247.8203125000,6259.4873046875,403.8461608887,6433.7177734375,6812.4360351563,477.3076782227,730.3845825195,362.5640869141,6631.6665039063,2292.3076171875,7180.6411132813,4765.5126953125,,,
965.2734375000,87,8349.7431640625,1116.7949218750,4439.6152343750,7090.1284179688,709.6153564453,3803.2050781250,7646.4101562500,6575.3847656250,3255.1281738281,7872.0512695313,3180.6411132813,2261.7949218750,2071.5385742188,4849.8715820313,5665.2563476563,3827.6923828125,,,
965.2812500000,87,1217.0512695313,6069.8715820313,3094.7436523438,3490.1281738281,3019.7436523438,136.1538391113,3451.9230957031,5131.2822265625,4608.5898437500,1127.5640869141,7286.7949218750,5420.6411132813,2624.7436523438,1128.5897216797,2024.4871826172,6263.4614257813,,,
965.2890625000,87,1791.5384521484,4095.8974609375,6495.7690429688,1977.3077392578,3954.6154785156,790.3845825195,2975.8974609375,972.5640869141,2669.8718261719,2056.2819824219,5447.6923828125,6441.1538085938,3324.2307128906,6163.9741210938,5585.6411132813,1956.0256347656,,,
965.2968750000,87,4263.4614257813,3458.4614257813,4558.2050781250,1773.2050781250,7439.8715820313,8351.7949218750,1465.8974609375,7810.5126953125,617.5640869141,6675.0000000000,1051.9230957031,360.1282043457,4192.9487304688,56.9230690002,1444.8718261719,3355.7692871094,,,
965.3046875000,87,7682.6923828125,7826.4101562500,1178.2050781250,7554.8715820313,8270.5126953125,119.6153793335,4746.5385742188,141.4102478027,5321.5385742188,917.9487304688,3665.8974609375,6514.3588867188,2685.8974609375,356.5384521484,4651.2822265625,6911.1538085938,,,
965.3125000000,87,3068.7180175781,2726.1538085938,1671.1538085938,2667.9487304688,2973.9743652344,3750.1281738281,1375.0000000000,2317.1794433594,882.6923217773,5395.7690429688,1774.8718261719,4964.7436523438,4864.8715820313,3661.9230957031,6534.8715820313,1727.3077392578,,,
965.3203125000,87,8262.4355468750,2548.9743652344,55.8974266052,8205.3847656250,4719.8715820313,7243.7177734375,3134.1025390625,6718.7177734375,4883.3334960938,1031.1538085938,4226.0258789063,2725.0000000000,6724.7436523438,1657.3077392578,1067.6922607422,6756.5385742188,,,
965.3281250000,87,2355.1281738281,2044.6153564453,3724.1025390625,2434.7436523438,5200.6411132813,6143.8461914063,7651.7949218750,7535.0000000000,7517.5639648438,6581.9228515625,3899.4870605469,3483.8461914063,6830.5126953125,6605.2563476563,616.6666870117,6165.5126953125,,,
965.3359375000,87,4201.4101562500,6705.5126953125,3455.8974609375,2219.3588867188,966.5384521484,1442.1794433594,6207.9487304688,7541.6665039063,7587.6923828125,1148.9743652344,255.3846130371,5160.5126953125,3789.4870605469,5267.6923828125,5220.1284179688,3631.1538085938,,,
965.3437500000,87,7840.0000000000,8286.9228515625,2827.1794433594,2238.2050781250,5400.3847656250,7197.5639648438,5432.3076171875,6015.1284179688,6664.4873046875,3135.2563476563,3532.8205566406,1320.7691650391,3955.7692871094,4568.5898437500,1207.8205566406,3437.6923828125,,,
965.3515625000,87,6205.8974609375,3696.0256347656,89.6153793335,1289.6153564453,6694.6152343750,3214.4870605469,5790.7690429688,7284.2309570313,2036.9230957031,6144.4873046875,2517.8205566406,4606.9228515625,940.7692260742,8149.3588867188,3061.9230957031,3220.0000000000,,,
965.3593750000,87,3983.4614257813,5370.7690429688,5060.5126953125,6449.7436523438,3598.4614257813,7715.0000000000,7627.8203125000,4433.7177734375,58.0769157410,899.1025390625,360.7692260742,6580.6411132813,6366.2822265625,4392.4360351563,5972.3076171875,4528.0771484375,,,
965.3671875000,87,7813.9746093750,1262.3077392578,4549.4873046875,3553.9743652344,2044.8718261719,3743.8461914063,3483.4614257813,526.0256347656,5680.6411132813,2273.8461914063,7749.2309570313,45.5128097534,3440.1281738281,4986.5385742188,3122.1794433594,1201.7949218750,,,
965.3750000000,87,4277.4360351563,5215.0000000000,5156.2822265625,5663.9741210938,845.2564086914,7201.4101562500,6047.5639648438,642.6923217773,6142.1796875000,5597.5639648438,996.6666870117,401.1538391113,7967.5639648438,7579.2309570313,7854.2309570313,4992.1796875000,,,
965.3828125000,87,5179.8715820313,5483.0771484375,2454.7436523438,5694.2309570313,1138.5897216797,1884.6153564453,5678.7177734375,2261.2819824219,3912.4357910156,7772.5639648438,8234.3593750000,5604.6152343750,6799.2309570313,1390.2563476563,8052.3076171875,2596.2819824219,,,
965.3906250000,87,3588.3332519531,2072.4357910156,6019.8715820313,2980.6411132813,3093.0769042969,1752.3077392578,6749.2309570313,1908.3333740234,3536.5385742188,8198.7177734375,1268.2050781250,7014.6152343750,6373.9741210938,4187.8203125000,1808.5897216797,7261.7949218750,,,
965.3984375000,87,649.4871826172,1594.1025390625,746.0256347656,1758.3333740234,2664.4870605469,8037.1796875000,1124.4871826172,4222.0512695313,8211.5380859375,4651.6665039063,2048.3332519531,8093.7177734375,1568.4615478516,4994.8715820313,4219.6152343750,856.9230957031,,,
965.4062500000,87,3375.0000000000,427.5640869141,3342.3076171875,1671.9230957031,5264.7436523438,2067.4357910156,519.4871826172,4907.0512695313,4888.0771484375,3444.3588867188,7724.1025390625,838.2051391602,106.0256347656,2881.2819824219,2911.4101562500,4938.2050781250,,,
965.4140625000,87,3214.3588867188,7792.9487304688,7789.2309570313,514.2307739258,650.2564086914,819.6153564453,7349.2309570313,6154.7436523438,3316.4101562500,3132.8205566406,2594.7436523438,4630.1284179688,4577.5639648438,4546.1538085938,6325.8974609375,875.7692260742,,,
965.4218750000,87,3.9743499756,2072.1794433594,3082.1794433594,6713.9741210938,2391.5385742188,2373.2050781250,1119.6153564453,7072.0512695313,7941.9228515625,5417.3076171875,1767.8205566406,4042.0512695313,4404.6152343750,1663.0769042969,1472.8205566406,3540.8974609375,,,
965.4296875000,87,6436.0258789063,3466.7949218750,5179.1025390625,8087.6923828125,7975.0000000000,1252.4359130859,2085.8974609375,3996.1538085938,2770.3845214844,8147.1796875000,6909.3588867188,3023.3332519531,2870.3845214844,2718.9743652344,4330.0000000000,1026.7949218750,,,
965.4375000000,87,4982.4360351563,3095.7692871094,6555.5126953125,4593.3334960938,2194.3588867188,3675.5129394531,6761.6665039063,1882.9487304688,6173.3334960938,3882.6923828125,430.8974304199,6314.1025390625,5928.7177734375,2035.0000000000,1367.4359130859,3080.2563476563,,,
965.4453125000,87,618.4615478516,4274.1025390625,1293.0769042969,6777.1796875000,7056.7949218750,2118.7180175781,6835.0000000000,2471.9230957031,8335.6406250000,1464.6153564453,2645.2563476563,1822.1794433594,3596.9230957031,689.3589477539,6519.3588867188,3132.6923828125,,,
965.4531250000,87,7740.6411132813,841.9230957031,4665.0000000000,7996.1538085938,7987.9487304688,2698.5898437500,3186.9230957031,848.0769042969,755.6409912109,2977.0512695313,2167.4357910156,6387.5639648438,4044.2307128906,2648.0769042969,7121.9228515625,2722.4357910156,,,
965.4609375000,87,7186.0258789063,8316.0253906250,8111.7949218750,7378.8461914063,8320.7695312500,3571.4101562500,4505.7690429688,1100.7691650391,7882.3076171875,1049.4871826172,7999.6152343750,3850.8974609375,501.2820434570,1514.7435302734,1410.3846435547,5355.6411132813,,,
965.4687500000,87,2173.9743652344,2495.7692871094,4871.4101562500,7654.1025390625,5858.4614257813,7016.7949218750,4340.5126953125,6826.4101562500,6588.5898437500,4017.8205566406,2742.8205566406,6278.7177734375,7841.6665039063,640.0000000000,8236.1542968750,2180.7692871094,,,
965.4765625000,87,7121.5385742188,7983.7177734375,8275.7695312500,1276.5384521484,553.0769042969,1765.0000000000,3468.3332519531,5352.8203125000,2869.2307128906,4634.8715820313,6228.7177734375,2437.1794433594,2407.9487304688,760.6409912109,6213.8461914063,6944.3588867188,,,
965.4843750000,87,2986.4101562500,2029.3590087891,5175.1284179688,6492.4360351563,8107.0512695313,511.5384521484,7122.1796875000,7819.8715820313,8125.7690429688,7120.7690429688,501.6666564941,4649.2309570313,4111.5385742188,1800.2563476563,2570.8974609375,5478.9741210938,,,
965.4921875000,87,2951.1538085938,1425.7691650391,2663.3332519531,7232.9487304688,6032.0512695313,6991.5385742188,3196.7949218750,1308.3333740234,5040.6411132813,4727.5639648438,4680.8974609375,5505.6411132813,2316.0256347656,2764.4870605469,3977.4357910156,6911.2822265625,,,
965.5000000000,87,2873.3332519531,3368.8461914063,1291.0256347656,6490.3847656250,2150.0000000000,5055.7690429688,5998.3334960938,2888.3332519531,1857.5640869141,3683.4614257813,999.2307739258,6646.0258789063,2310.2563476563,2859.6154785156,4995.3847656250,3065.3845214844,,,
965.5078125000,87,7332.1796875000,6215.0000000000,7500.7690429688,4107.6923828125,3279.1025390625,805.7692260742,903.5897216797,807.3076782227,515.8973999023,5481.1538085938,3929.6154785156,5667.1796875000,6942.5639648438,1836.5384521484,3208.8461914063,6866.0258789063,,,
965.5156250000,87,5457.8203125000,7580.6411132813,1416.7949218750,1824.8718261719,5953.5898437500,8207.8203125000,1613.7178955078,4588.9741210938,2015.2563476563,4058.5898437500,4865.8974609375,445.5128173828,6675.6411132813,4220.1284179688,4691.5385742188,4382.3076171875,,,
965.5234375000,87,7901.2822265625,8219.3593750000,7738.7177734375,7296.0258789063,7935.1284179688,1681.2821044922,422.5640869141,6048.3334960938,448.0769042969,7113.5898437500,5356.1538085938,6888.8461914063,699.6153564453,3048.7180175781,7485.7690429688,5719.8715820313,,,
965.5312500000,87,2173.8461914063,3946.5385742188,7336.6665039063,6952.5639648438,5182.8203125000,2029.6153564453,3271.6667480469,3591.7949218750,7188.9741210938,8137.5639648438,385.1282043457,6761.5385742188,2658.3332519531,1484.3590087891,6187.9487304688,2985.3845214844,,,
965.5390625000,87,8000.8974609375,1141.2821044922,4714.6152343750,3822.6923828125,1813.4615478516,7469.2309570313,8102.3076171875,5685.0000000000,8255.8974609375,7740.5126953125,5239.1025390625,2593.0769042969,6884.3588867188,420.3846130371,2979.6154785156,120.2564010620,,,
965.5468750000,87,2767.3076171875,5330.3847656250,1808.2050781250,8197.4355468750,3441.2819824219,1473.2050781250,2608.7180175781,48.8461456299,6542.3076171875,315.5128173828,3231.5385742188,8189.8715820313,5710.5126953125,2314.4870605469,7784.8715820313,2429.8718261719,,,
965.5546875000,87,221.1538391113,5035.5126953125,3973.8461914063,2945.6411132813,677.3076782227,964.8717651367,6117.6923828125,5542.3076171875,425.8974304199,1804.6153564453,4987.1796875000,7922.8203125000,3100.3845214844,7265.8974609375,1341.7949218750,69.6153793335,,,
965.5625000000,87,7600.2563476563,7925.1284179688,1277.8205566406,535.1281738281,946.6666870117,6973.7177734375,3629.8718261719,273.0769042969,3744.2307128906,855.7692260742,6965.8974609375,5178.4614257813,5964.8715820313,7377.8203125000,5147.4360351563,5337.4360351563,,,
965.5703125000,87,5998.3334960938,4945.3847656250,7999.3588867188,4690.2563476563,3977.0512695313,5753.3334960938,4504.7436523438,7455.3847656250,1397.1794433594,2522.6923828125,1511.5384521484,6693.2050781250,1418.5897216797,4005.5129394531,6060.7690429688,6762.6923828125,,,
965.5781250000,87,6125.5126953125,3915.3845214844,5672.3076171875,7770.5126953125,2042.4359130859,7726.0258789063,366.0256347656,6735.7690429688,4707.6923828125,998.5897216797,3623.8461914063,405.3846130371,6395.7690429688,4272.6923828125,1265.3846435547,1331.0256347656,,,
965.5859375000,87,6448.9741210938,346.6666564941,3610.5129394531,2207.1794433594,1100.1281738281,6201.1538085938,6979.4873046875,5013.9741210938,274.3589782715,7165.5126953125,7379.4873046875,2022.9487304688,7300.0000000000,4212.3076171875,7096.2822265625,1789.8718261719,,,
965.5937500000,87,3899.7436523438,3369.2307128906,2104.6154785156,1692.8205566406,6404.7436523438,5546.1538085938,6100.5126953125,6226.1538085938,6477.6923828125,3338.2050781250,7153.0771484375,5484.3588867188,3971.6667480469,2136.9230957031,7287.8203125000,3722.0512695313,,,
965.6015625000,87,1395.5128173828,2106.0256347656,2149.1025390625,8313.2050781250,2386.1538085938,4198.5898437500,3887.1794433594,6520.5126953125,2634.6154785156,2210.3845214844,6925.0000000000,5807.5639648438,5308.7177734375,6472.1796875000,3349.2307128906,4095.5129394531,,,
965.6093750000,87,1556.5384521484,918.3333129883,984.7435913086,6924.6152343750,5659.7436523438,4002.3076171875,4746.5385742188,4277.0512695313,5135.8974609375,1061.1538085938,3098.8461914063,2205.6411132813,5468.7177734375,5967.5639648438,2531.9230957031,3549.3588867188,,,
965.6171875000,87,1575.8974609375,3825.2563476563,5894.1025390625,2614.8718261719,6821.0258789063,4185.6411132813,3866.6667480469,7318.0771484375,3595.5129394531,7716.4101562500,854.2307739258,1181.7949218750,6203.8461914063,2482.1794433594,630.2564086914,5843.9741210938,,,
965.6250000000,87,3992.8205566406,1811.2821044922,7687.4360351563,4467.8203125000,394.2307739258,5918.9741210938,5415.8974609375,5601.7949218750,5519.8715820313,6368.4614257813,1034.8718261719,5879.6152343750,2166.6667480469,1637.1794433594,5230.8974609375,686.1538085938,,,
965.6328125000,87,4153.3334960938,6470.5126953125,364.3589782715,1260.2563476563,7271.2822265625,182.5640869141,8351.7949218750,1336.7949218750,7336.0258789063,5186.5385742188,6198.8461914063,3552.0512695313,2095.1281738281,888.9743652344,6867.9487304688,4936.2822265625,,,
965.6406250000,87,3004.3588867188,6998.2050781250,4549.1025390625,1267.3077392578,479.1025695801,3513.2050781250,7536.2822265625,2760.8974609375,1783.4615478516,8372.4355468750,7724.6152343750,3631.5385742188,5301.4101562500,5196.9228515625,2445.1281738281,8043.8461914063,,,
965.6484375000,87,2122.9487304688,3819.4870605469,4318.4614257813,2440.7692871094,1255.7691650391,3624.3588867188,1355.3846435547,1591.2821044922,1335.3846435547,258.0769042969,5142.0512695313,6536.9228515625,1639.3590087891,7282.5639648438,2478.8461914063,6176.1538085938,,,
965.6562500000,87,7353.2050781250,3754.3588867188,6351.0258789063,1314.6153564453,4266.1538085938,4765.3847656250,6912.1796875000,6932.6923828125,2386.1538085938,3707.9487304688,4125.3847656250,5736.0258789063,7254.1025390625,7095.6411132813,478.7179260254,7777.1796875000,,,
965.6640625000,87,7222.6923828125,1357.6922607422,3494.6154785156,187.6923065186,6140.8974609375,7418.9746093750,1080.8974609375,8280.3847656250,3371.1538085938,8234.7431640625,7097.5639648438,8266.6669921875,3434.3588867188,8328.9746093750,7007.1796875000,6022.6923828125,,,
965.6718750000,87,1709.3590087891,3405.5129394531,131.4102478027,72.0512695313,1378.5897216797,6908.2050781250,7740.5126953125,3138.7180175781,1799.3590087891,8369.1025390625,2214.1025390625,8070.3847656250,7120.2563476563,2397.9487304688,6196.6665039063,2922.6923828125,,,
965.6796875000,87,5048.0771484375,6087.9487304688,6987.4360351563,3275.7692871094,511.2820434570,1205.0000000000,2123.7180175781,5458.7177734375,2481.9230957031,6077.6923828125,5480.1284179688,1042.8205566406,3230.8974609375,2178.4614257813,2103.8461914063,7191.7949218750,,,
965.6875000000,87,4813.9741210938,3579.6154785156,4018.8461914063,7094.3588867188,5423.4614257813,5382.9487304688,5511.7949218750,2354.2307128906,2676.7949218750,6297.9487304688,5022.0512695313,1043.5897216797,3600.5129394531,5498.2050781250,4792.1796875000,6549.6152343750,,,
965.6953125000,87,2408.7180175781,8134.1025390625,4866.5385742188,6685.0000000000,6785.3847656250,8212.4355468750,744.2307739258,4184.4873046875,6562.0512695313,7346.2822265625,4168.0771484375,503.8461608887,2818.3332519531,6174.7436523438,7092.3076171875,4242.4360351563,,,
965.7031250000,87,5036.5385742188,1454.8718261719,1783.9743652344,1172.3077392578,5932.3076171875,7118.2050781250,1018.9743652344,3272.0512695313,6487.8203125000,1964.3590087891,6338.5898437500,6799.3588867188,3476.0256347656,6459.1025390625,3872.8205566406,405.8974304199,,,
965.7109375000,87,1756.9230957031,4223.5898437500,3447.3076171875,8274.4873046875,6813.9741210938,7933.4614257813,5559.7436523438,388.5897216797,2171.7949218750,1852.1794433594,5352.6923828125,1432.6922607422,6093.5898437500,6539.6152343750,2658.5898437500,5779.7436523438,,,
965.7187500000,87,7126.6665039063,5180.0000000000,201.4102478027,2683.9743652344,3285.2563476563,4025.5129394531,6176.1538085938,2041.5384521484,6923.2050781250,7117.0512695313,2774.3588867188,930.3845825195,2430.8974609375,2865.2563476563,4318.0771484375,2251.1538085938,,,
965.7265625000,87,3560.2563476563,7004.6152343750,2396.0256347656,1283.3333740234,6503.9741210938,6324.1025390625,636.4102783203,142.1794738770,3839.6154785156,6246.1538085938,3863.0769042969,7948.2050781250,7491.9228515625,7991.9228515625,2089.4870605469,6605.0000000000,,,
965.7343750000,87,5062.6923828125,4268.7177734375,461.2820434570,5730.2563476563,3919.8718261719,335.5128173828,515.8973999023,2475.5126953125,7139.2309570313,4349.8715820313,2354.2307128906,2256.4101562500,8290.3847656250,3193.8461914063,404.8717956543,5145.3847656250,,,
965.7421875000,87,2104.8718261719,2875.0000000000,5670.5126953125,2307.1794433594,5730.1284179688,1796.1538085938,138.4615325928,3470.6411132813,5583.0771484375,7527.1796875000,1555.0000000000,2925.7692871094,2625.5126953125,973.7179565430,2437.0512695313,2037.9487304688,,,
965.7500000000,87,7879.1025390625,1692.4359130859,6330.7690429688,4635.7690429688,1254.2307128906,6398.0771484375,613.5897216797,1018.4615478516,7249.7436523438,2136.6667480469,6917.1796875000,7798.9746093750,5621.1538085938,991.5384521484,5125.7690429688,3243.5898437500,,,
965.7578125000,87,4246.1538085938,2953.0769042969,2813.8461914063,5207.8203125000,4677.5639648438,2324.6154785156,2635.3845214844,342.8204956055,3333.5898437500,1318.9743652344,3566.6667480469,3047.1794433594,8347.6923828125,2315.1281738281,1128.5897216797,0.6410166621,,,
965.7656250000,87,8277.8203125000,4998.4614257813,6864.4873046875,3038.2050781250,4757.9487304688,4037.8205566406,8384.3593750000,7514.6152343750,6634.6152343750,2585.1281738281,8309.4873046875,6147.8203125000,1569.7435302734,2679.1025390625,2096.6667480469,1648.8461914063,,,
965.7734375000,87,8092.3076171875,4180.0000000000,6958.4614257813,3970.5129394531,5381.7949218750,3074.8718261719,6949.8715820313,7957.9487304688,7015.1284179688,8238.7177734375,1311.6666259766,1056.1538085938,5547.9487304688,7447.1796875000,6731.4101562500,474.6153869629,,,
